Longitude_orig,"E,W",Latitude_orig,"N,S",Longitude,Latitude
150.013,W,45.667,N,-150.01,45.67
150.015,W,44.42,N,-150.01,44.42
150.138,W,42.145,N,-150.14,42.15
150.158,W,40.422,N,-150.16,40.42
154.455,W,40.245,N,-154.46,40.24
154.538,W,41.937,N,-154.54,41.94
154.553,W,45.65,N,-154.55,45.65
154.827,W,38.643,N,-154.83,38.64
154.95,W,44.747,N,-154.95,44.75
154.998,W,44.152,N,-155,44.15
155.01,W,39.408,N,-155.01,39.41
155.012,W,41.16,N,-155.01,41.16
155.013,W,42.832,N,-155.01,42.83
155.02,W,46.42,N,-155.02,46.42
159.497,W,38.688,N,-159.5,38.69
159.615,W,44.018,N,-159.62,44.02
159.625,W,40.545,N,-159.62,40.55
159.907,W,42.408,N,-159.91,42.41
160,W,43.233,N,-160,43.23
160.003,W,44.985,N,-160,44.98
160.005,W,41.485,N,-160,41.48
160.005,W,39.757,N,-160,39.76
164.865,W,42.01,N,-164.87,42.01
164.978,W,43.763,N,-164.98,43.76
164.982,W,41.633,N,-164.98,41.63
164.983,W,38.608,N,-164.98,38.61
164.988,W,37.515,N,-164.99,37.52
164.99,W,43.248,N,-164.99,43.25
164.992,W,43.5,N,-164.99,43.5
164.993,W,41.753,N,-164.99,41.75
164.993,W,37.673,N,-164.99,37.67
164.993,W,41.498,N,-164.99,41.5
164.993,W,40.018,N,-164.99,40.02
164.993,W,40.507,N,-164.99,40.51
164.995,W,40.487,N,-165,40.49
164.995,W,38.813,N,-165,38.81
164.995,W,43.995,N,-165,43.99
164.997,W,38.42,N,-165,38.42
164.997,W,39.812,N,-165,39.81
164.998,W,42.25,N,-165,42.25
164.998,W,40.263,N,-165,40.26
164.998,W,42.75,N,-165,42.75
164.998,W,40.998,N,-165,41
164.998,W,35.903,N,-165,35.9
165,W,37.512,N,-165,37.51
165,W,38.502,N,-165,38.5
165.002,W,41.55,N,-165,41.55
165.003,W,39.742,N,-165,39.74
165.005,W,42.738,N,-165,42.74
165.007,W,39.253,N,-165.01,39.25
165.007,W,39.75,N,-165.01,39.75
165.007,W,42.003,N,-165.01,42
165.008,W,36.747,N,-165.01,36.75
165.01,W,44.253,N,-165.01,44.25
165.01,W,37.502,N,-165.01,37.5
165.012,W,36.302,N,-165.01,36.3
165.013,W,42.233,N,-165.01,42.23
165.015,W,41.992,N,-165.01,41.99
165.017,W,44.002,N,-165.02,44
165.02,W,45.15,N,-165.02,45.15
165.028,W,42.273,N,-165.03,42.27
165.035,W,37.762,N,-165.03,37.76
165.053,W,43.495,N,-165.05,43.49
165.115,W,42.315,N,-165.12,42.31
165.128,W,42.71,N,-165.13,42.71
165.135,W,40.242,N,-165.13,40.24
165.158,W,43.525,N,-165.16,43.52
166.66,W,45.913,N,-166.66,45.91
168.867,W,45.212,N,-168.87,45.21
168.91,W,40.325,N,-168.91,40.33
168.95,W,39.34,N,-168.95,39.34
168.957,W,42.592,N,-168.96,42.59
168.982,W,35.882,N,-168.98,35.88
168.983,W,44.462,N,-168.98,44.46
168.987,W,38.743,N,-168.99,38.74
168.987,W,39.4,N,-168.99,39.4
168.99,W,42.915,N,-168.99,42.91
168.99,W,42.027,N,-168.99,42.03
168.992,W,40.993,N,-168.99,40.99
168.992,W,41.752,N,-168.99,41.75
168.992,W,43.248,N,-168.99,43.25
168.992,W,44.002,N,-168.99,44
168.995,W,37.928,N,-169,37.93
168.995,W,44.23,N,-169,44.23
168.998,W,43.258,N,-169,43.26
169,W,39.5,N,-169,39.5
169.002,W,41.498,N,-169,41.5
169.002,W,45,N,-169,45
169.002,W,40.742,N,-169,40.74
169.003,W,41.252,N,-169,41.25
169.003,W,37.25,N,-169,37.25
169.005,W,36.598,N,-169,36.6
169.005,W,42.753,N,-169,42.75
169.007,W,40.238,N,-169.01,40.24
169.008,W,42.978,N,-169.01,42.98
169.013,W,41.415,N,-169.01,41.41
169.017,W,40.91,N,-169.02,40.91
169.017,W,41.772,N,-169.02,41.77
169.072,W,38.333,N,-169.07,38.33
169.093,W,39.262,N,-169.09,39.26
169.112,W,40.82,N,-169.11,40.82
172.887,W,37.313,N,-172.89,37.31
172.948,W,43.053,N,-172.95,43.05
172.957,W,38.578,N,-172.96,38.58
172.962,W,40.695,N,-172.96,40.7
172.982,W,40.25,N,-172.98,40.25
172.987,W,38.757,N,-172.99,38.76
172.99,W,44.963,N,-172.99,44.96
172.992,W,38.157,N,-172.99,38.16
172.993,W,40.76,N,-172.99,40.76
172.995,W,42.993,N,-173,42.99
172.995,W,42.128,N,-173,42.13
172.997,W,37.748,N,-173,37.75
172.997,W,40.75,N,-173,40.75
172.997,W,43.318,N,-173,43.32
172.998,W,41.002,N,-173,41
172.998,W,42.253,N,-173,42.25
172.998,W,45.915,N,-173,45.91
173,W,42,N,-173,42
173.002,W,44.503,N,-173,44.5
173.002,W,38.998,N,-173,39
173.003,W,39.495,N,-173,39.49
173.003,W,43.005,N,-173,43.01
173.003,W,40.182,N,-173,40.18
173.005,W,35.503,N,-173,35.5
173.007,W,39.603,N,-173.01,39.6
173.017,W,41.745,N,-173.02,41.74
173.017,W,41.678,N,-173.02,41.68
173.023,W,36.283,N,-173.02,36.28
173.078,W,43.82,N,-173.08,43.82
173.12,W,40.063,N,-173.12,40.06
176.332,W,38.445,N,-176.33,38.45
176.89,W,38.727,N,-176.89,38.73
176.9,W,41.633,N,-176.9,41.63
176.972,W,45.38,N,-176.97,45.38
176.977,W,42.24,N,-176.98,42.24
176.98,W,39.215,N,-176.98,39.22
176.98,W,36.273,N,-176.98,36.27
176.983,W,40.952,N,-176.98,40.95
176.985,W,40.745,N,-176.99,40.74
176.99,W,40.445,N,-176.99,40.45
176.992,W,43.248,N,-176.99,43.25
176.992,W,37.248,N,-176.99,37.25
176.992,W,44.652,N,-176.99,44.65
176.993,W,39.253,N,-176.99,39.25
176.997,W,38.495,N,-177,38.49
176.997,W,40.252,N,-177,40.25
176.997,W,44.283,N,-177,44.28
176.997,W,42.865,N,-177,42.87
176.997,W,42.467,N,-177,42.47
176.998,W,40.675,N,-177,40.67
176.998,W,40.735,N,-177,40.73
176.998,W,46.225,N,-177,46.23
176.998,W,46.867,N,-177,46.87
176.998,W,46.002,N,-177,46
177,W,41.495,N,-177,41.49
177,W,37.228,N,-177,37.23
177,W,41.747,N,-177,41.75
177,W,43.75,N,-177,43.75
177,W,42.5,N,-177,42.5
177,W,43.587,N,-177,43.59
177.002,W,43.252,N,-177,43.25
177.002,W,42.987,N,-177,42.99
177.002,W,44.392,N,-177,44.39
177.003,W,43.007,N,-177,43.01
177.003,W,47.737,N,-177,47.74
177.008,W,41.46,N,-177.01,41.46
177.012,W,40.757,N,-177.01,40.76
177.015,W,43.743,N,-177.01,43.74
177.02,W,38.51,N,-177.02,38.51
177.02,W,39.128,N,-177.02,39.13
177.063,W,44.578,N,-177.06,44.58
177.073,W,39.338,N,-177.07,39.34
177.11,W,42.29,N,-177.11,42.29
177.117,W,36.815,N,-177.12,36.81
177.128,W,39.907,N,-177.13,39.91
177.178,W,37.633,N,-177.18,37.63
177.227,W,37.002,N,-177.23,37
177.432,W,41.748,N,-177.43,41.75
177.557,W,36.25,N,-177.56,36.25
177.65,W,36.462,N,-177.65,36.46
76.05,W,15.93,S,-76.05,-15.93
76.98,W,15.97,S,-76.98,-15.97
78,W,18,S,-78,-18
78,W,15,S,-78,-15
78.01,W,14.99,S,-78.01,-14.99
78.05,W,15.96,S,-78.05,-15.96
78.06,W,14.08,S,-78.06,-14.08
78.06,W,14.09,S,-78.06,-14.09
78.08,W,14.07,S,-78.08,-14.07
78.5,W,12.03,S,-78.5,-12.03
79.02,W,15.98,S,-79.02,-15.98
79.1,W,9.98,S,-79.1,-9.98
79.3,W,14.07,S,-79.3,-14.07
79.41,W,11.99,S,-79.41,-11.99
80,W,8,S,-80,-8
80,W,10,S,-80,-10
80,W,14,S,-80,-14
80,W,18,S,-80,-18
80.01,W,16.02,S,-80.01,-16.02
80.5,W,11.99,S,-80.5,-11.99
80.97,W,9.99,S,-80.97,-9.99
81,W,7.97,S,-81,-7.97
81.04,W,15.96,S,-81.04,-15.96
81.16,W,13.98,S,-81.16,-13.98
81.5,W,12,S,-81.5,-12
81.99,W,18,S,-81.99,-18
82,W,4,S,-82,-4
82,W,10,S,-82,-10
82,W,14,S,-82,-14
82,W,16,S,-82,-16
82.01,W,7.97,S,-82.01,-7.97
82.02,W,5.99,S,-82.02,-5.99
82.49,W,12.03,S,-82.49,-12.03
82.99,W,14,S,-82.99,-14
83,W,4,S,-83,-4
83,W,14,S,-83,-14
83.02,W,9.98,S,-83.02,-9.98
83.06,W,7.94,S,-83.06,-7.94
83.16,W,6.01,S,-83.16,-6.01
84.01,W,6,S,-84.01,-6
84.01,W,16,S,-84.01,-16
84.01,W,18,S,-84.01,-18
84.02,W,7.98,S,-84.02,-7.98
84.57,W,4.08,S,-84.57,-4.08
84.99,W,4.01,S,-84.99,-4.01
84.99,W,14,S,-84.99,-14
85.12,W,6.03,S,-85.12,-6.03
86,W,6,S,-86,-6
86,W,18,S,-86,-18
86.01,W,4,S,-86.01,-4
88.41,W,7.62,S,-88.41,-7.62
93.18,W,5.78,S,-93.18,-5.78
97.75,W,4.15,S,-97.75,-4.15
102.06,W,2.77,S,-102.06,-2.77
106.87,W,1.3,S,-106.87,-1.3
111.04,W,0.32,S,-111.04,-0.32
